Voyage ID,Name of vessel,Year arrived with captives,Total disembarked (IMP),Total embarked (IMP),Duration of captives' crossing (in days),"Voyage duration, homeport to disembarkation (in days)",Crew at first landing of captives,Crew at voyage outset,Standardized Tonnage (IMP),Sterling cash price in Jamaica (IMP),Percentage of captives who died during crossing (IMP),Percentage of women among landed slaves,Outcome of voyage if ship captured,Flag of vessel (IMP),Rig of Vessel,Place where vessel's voyage ended,Percent men,Percent boys,Broad region of captive disembarkation (IMP),Percent girls,Particular outcome,Percent children,Percentage women on voyage,Outcome of voyage for investors,Outcome of voyage for captives,Resistance,Percent male,Percent female,Broad region where voyage began (IMP),Broad region of captive purchase (IMP),Imputed region where voyage began,Date purchase of captives began,Date voyage completed,Region of return,Imputed principal region of captive disembarkation,Imputed Principal region of captive purchase,Date vessel departed Africa,Date voyage began,Imputed Place where vessel's voyage began,Date first disembarkation of captives,Imputed principal port of captive disembarkation,Date departed last place of landing,Imputed principal place of captive purchase,Sources,Enslavers
35328,Charming Elizabeth,1756.0,207.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,",",,",None,"1756,7,5",St Croix,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35329,Dolphin,1756.0,52.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,",",,",None,"1756,5,26",St Croix,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35330,Ebenezer (a) Eben Etzer,1757.0,117.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,",",,",None,"1757,1,3",St Croix,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35331,Landets Ønske,1756.0,286.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,0,Africa,None,"1756,,",",,",None,None,Other Africa,",,",",,",None,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35332,St Croix,1757.0,218.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,",",,",None,"1757,11,",St Croix,",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35333,St Thomas,1757.0,227.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,",",,",None,"1757,11,",St Croix,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35334,Immanuel (a) Emmanuel,1758.0,236.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,0,0.0,Bought at least one slave in Africa - subsequent fate unknown,0.0,0.0,0,"Slaves embarked, transhipped or no further record",0,0.0,0.0,0,Africa,None,",,",",,",None,None,Gold Coast,",,",",,",None,",,",None,",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35335,0,1759.0,244.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,Danish West Indies,Other Africa,",,",",,",St Croix,"1759,3,19",St Croix,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35336,0,1760.0,214.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,Danish West Indies,Other Africa,",,",",,",St Croix,"1760,8,3",St Croix,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35338,St Thomas,1761.0,285.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,",",,",None,"1761,6,11",St Croix,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35339,Aletta,1762.0,403.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,",",,",None,"1762,3,1",St Croix,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35340,St  Brigitte (a) St Birgitte,1764.0,161.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,",",,",None,"1764,12,10",St Croix,",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35341,Fortet Christiansborg,1765.0,164.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,0,0.0,Bought at least one slave in Africa - subsequent fate unknown,0.0,0.0,0,"Slaves embarked, transhipped or no further record",0,0.0,0.0,0,Africa,None,",,",",,",None,None,Other Africa,",,",",,",None,",,",None,",,",Windward + Ivory + Gold + Benin,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35342,Aletta,1765.0,255.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Sierra Leone,",,",",,",None,"1765,5,24",St Croix,",,",Sierra Leone estuary,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35343,Montaguerre,1770.0,203.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,0,0.0,Bought at least one slave in Africa - subsequent fate unknown,0.0,0.0,0,"Slaves embarked, transhipped or no further record",0,0.0,0.0,0,Africa,None,",,",",,",None,None,Gold Coast,",,",",,",None,",,",None,",,","Gold Coast, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35344,Ada,1770.0,162.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,",",,",None,"1770,,","Danish West Indies, colony unspecified",",,","Gold Coast, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.",nan
35345,Miere,1771.0,220.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,0,0.0,Bought at least one slave in Africa - subsequent fate unknown,0.0,0.0,0,"Slaves embarked, transhipped or no further record",0,0.0,0.0,0,Africa,None,",,",",,",None,None,Gold Coast,",,",",,",None,",,",None,",,","Gold Coast, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35346,Bon Fils,1771.0,197.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,0,0.0,Bought at least one slave in Africa - subsequent fate unknown,0.0,0.0,0,"Slaves embarked, transhipped or no further record",0,0.0,0.0,0,Africa,None,",,",",,",None,None,Gold Coast,",,",",,",None,",,",None,",,","Gold Coast, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35347,Montaguerre,1772.0,310.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,0,0.0,Bought at least one slave in Africa - subsequent fate unknown,0.0,0.0,0,"Slaves embarked, transhipped or no further record",0,0.0,0.0,0,Africa,None,",,",",,",None,None,Gold Coast,",,",",,",None,",,",None,",,","Gold Coast, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35348,Brison,1773.0,164.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,0,0.0,Bought at least one slave in Africa - subsequent fate unknown,0.0,0.0,0,"Slaves embarked, transhipped or no further record",0,0.0,0.0,0,Africa,None,",,",",,",None,None,Gold Coast,",,",",,",None,",,",None,",,","Gold Coast, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35349,Langlois,1773.0,214.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,0,0.0,Bought at least one slave in Africa - subsequent fate unknown,0.0,0.0,0,"Slaves embarked, transhipped or no further record",0,0.0,0.0,0,Africa,None,",,",",,",None,None,Gold Coast,",,",",,",None,",,",None,",,","Gold Coast, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35350,Berthaud,1773.0,174.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,0,0.0,Bought at least one slave in Africa - subsequent fate unknown,0.0,0.0,0,"Slaves embarked, transhipped or no further record",0,0.0,0.0,0,Africa,None,",,",",,",None,None,Gold Coast,",,",",,",None,",,",None,",,","Gold Coast, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35351,Fortuna,1774.0,93.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,0,0.0,Bought at least one slave in Africa - subsequent fate unknown,0.0,0.0,0,"Slaves embarked, transhipped or no further record",0,0.0,0.0,0,Africa,None,"1774,,",",,",None,None,Other Africa,"1774,5,9",",,",None,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
